"View Detail","Federal Fiscal Year","CCMP Action","Project Name","Describe Activities Funded","Role Description","Admin Op","Public Ed","Reporting Year","Land Acq","Non Pt","Mon Res","Restor","Sewer","Stormw","Wastew","Other","Fed Cash","Federal In Kind","State Cash","State In Kind","Local Cash","Local In Kind","Private Cash","Private In Kind","Total Cash","Total In Kind","NEP Comments","HQ Comments","Region Comments","NEP Status","Region","State","NEP Name","HQ Status","Region Status","Role Name","Creation Date","Last Modified"
"2566","2009","BH-1 (Implement the Habitat Masterplan)","Development of a Gulf Coast Community Handbook for Incorporating Climate Resiliency into Habitat Restoration and Protection Strategies","The Handbook will be a product of a larger project designed to develop, test, compare and implement methods for building climate change resiliency into locally-developed and implemented coastal habitat restoration and protection strategies in two pilot estuaries: Tampa Bay, FL ( a highly developed metropolitan area) and Coastal Bend and Bays, TX (a less populated but growing region) —for socioeconomically important habitats. Results will be used to produce a handbook of steps for Gulf coastal communities to consider when addressing climate change in habitat restoration and protection plans.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","0","0","0","0","100","0","75000","0","0","0","0","0","0","0","75000","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","01-JUL-2009 08:44AM","01-JUL-2009 08:44AM"
"2565","2009","BH-1","Sulphur Springs Habitat Restoration and Enhancement, Phase 1: Exotics Control and Replanting of Northern Spring Run Shoreline","Project Objectives: To restore and enhance the quality and quantity of low-salinity riparian habitats in the Sulphur Springs spring run, a highly-urbanized spring system that discharges to the tidal reach of the Hillsborough River in upper Tampa Bay, in order to benefit estuarine-dependent fish and shellfish as well as white ibis and other wading birds the feed and nest in the Tampa Bay region. Project description: Through the cooperative efforts of civic groups, local governments, and state and federal partners, the project will enhance and restore approximately 0.4 acres of critically important low-salinity riparian habitat in a highly-urbanized portion of the Hillsborough River, which is a major tributary to Tampa Bay. In addition to its ecological benefits, due to the project’s urban setting it will also provide important opportunities for public outreach and environmental education.","Indicates that the NEP actively participated in, but did not lead the effort to obtain additional resources","0","0","0","0","0","0","0","0","0","0","0","9913","0","0","0","0","0","0","0","9913","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Significant","30-JUN-2009 03:30AM","30-JUN-2009 03:30AM"
"1371","2008","BH-1","Experimental Restoration of Longshore Bars - GOMP","Phase II funding - The proposed project would reconstruct a longshore bar in an area where such a bar existed historically, to provide conditions needed for recovery of an estimated 50 acres of seagrass. This project directly supports the Gulf of Mexico Program Objective 3(A) to “restore, enhance or protect 2,400 acres of important coastal and marine habitats that are essential to the recreational and commercial fisheries in the Gulf”.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","100","0","0","0","0","90000","0","0","0","0","0","0","0","90000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","29-MAY-2008 09:42AM","29-MAY-2008 09:42AM"
"1401","2008","WQ-1 Water Quality","Update of Nitrogen Loading to Tampa Bay, 2003-2007","As an element of the Nitrogen Management Consortium’s Assessment and Allocation Report, updated nitrogen loadings from all sources (point sources, atmospheric deposition, non-point sources, groundwater, and material losses) will be developed using methods consistent with previous loading estimates. Future nitrogen loading (for 2020) will also be estimated.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","25","0","0","25","0","25","25","0","0","100000","0","0","0","0","0","100000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","29-MAY-2008 10:16AM","29-MAY-2008 10:16AM"
"1400","2008","WQ-1","Nitrogen Mgmt. Consortium Allocation Report","Development of fair and equitable nitrogen allocations to members of the Tampa Bay Nitrogen Management Consortium will be undertaken by reallocating nitrogen loads to the major segments of Tampa Bay. Waste Load Allocations (WLAs) incorporating point source permitted facilities and MS4 systems, and Load Allocations for each bay segment will be developed. More than 25 public and private consortium partners will help fund and guide the development of allocations. An important element of this project will be the incorporation of “guiding principles” in the collective determination of WLAs for individual facilities. The final product will be an Assessment and Allocation report defining allocations to the major bay segments in order to continue to achieve reasonable assurance from the FDEP that these bay segments will maintain adequate water quality and designated uses.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","0","0","50","50","0","0","0","14600","0","65400","0","28800","0","108800","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","29-MAY-2008 10:07AM","29-MAY-2008 10:07AM"
"1399","2008","PE-1","Tampa Bay Water Atlas","The objective of this project create and implement an online Water Atlas for Tampa Bay and surrounding coastal waters. The Atlas will be developed as a consortium with the primary partners including: the Tampa Bay Estuary Program (TBEP), USGS, Florida Marine Research Institute (FMRI), and the University of South Florida (USF). The goal of the Atlas is to consolidate surface water related information from multiple agencies and disseminate the information to the public, decision makers, and the scientific community. The Atlas will be available as an interactive web site designed to be make science and watershed management understandable to all stakeholders. The Atlas will serve as an archive of historic data and a continuously improving reference for new water resource information.","Indicates that the NEP actively participated in, but did not lead the effort to obtain additional resources","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102000","0","0","0","102000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Significant","29-MAY-2008 10:13AM","29-MAY-2008 10:13AM"
"1398","2008","BH-1, WQ-1, PE-1","TBEP Specialty License Plate - Bay Mini-Grants","The Bay Mini-Grant program supports community-based restoration and education projects focusing on the Tampa Bay Estuary. Empowering citizens through programs such as this helps foster an environmental ethic and promote community stewardship of the bay. This program is financed by annual sales of the Tampa Bay Estuary specialty license plate - also known as the “Tarpon Tag.” License plate revenues can only be used for projects that directly help to implement bay restoration goals.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","50","0","0","0","0","50","0","0","0","0","0","0","235031","0","0","0","39390","0","274421","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","29-MAY-2008 09:19AM","29-MAY-2008 09:19AM"
"1397","2008","BH-1, WQ-1, PE-1","2007-2008 Cooperative Agreement/Annual Workplan","CCMP action plan implementation. Staff salary, benefits, overhead. Benthic and Seagrass Monitoring Program. Technical Support and Data Management. Seagrass Restoration Masterplan. Community Information and Publications. Tampa Bay Estuary Atlas. Bay Soundings newsletter.","Indicates that the NEP played a central role in obtaining the leveraging resources","74","10","0","0","0","16","0","0","0","0","0","0","0","182805","0","276665","0","0","0","459470","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","29-MAY-2008 09:15AM","29-MAY-2008 09:15AM"
"1396","2008","BH-1, WQ-1","Tampa Bay Synthesis Book - Year 2","The primary goal of this project is to develop a document that establishes the relationships among estuarine system components, to develop conceptual and predictive models that describe the natural and anthropogenic changes that impact estuarine health. Primary objectives include mapping, water and sediment quality, History, wetlands, benthic habitat and data management.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","0","0","0","0","100","11000","0","0","0","0","0","0","0","11000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","29-MAY-2008 10:09AM","29-MAY-2008 10:09AM"
"1372","2008","BH-1, WQ-1","Restore fringing mangrove and salt marsh systems of western Old Tampa Bay","The Feather Sound (FS) Tidal Wetland Restoration Project targets the phased restoration of fringing mangrove and salt marsh systems of western Old Tampa Bay, Florida. Several long-term conservation outcomes are anticipated from this project including: 1) improving the delivery and quality of runoff from upland areas to FS; 2) improving the ecological benefit of the wetland systems to offshore seagrass habitats and estuarine-dependent species; and 3) ultimately, enhancing connection between the coastal wetland system and offshore seagrass of the area, which both serve as essential fish habitat. The long-term goal is to develop a site design and secure permits for a 30-50 acre area of altered mangrove habitat near stormwater outfalls and adjacent upland areas where exotic species are present. On-the-ground restoration will then occur in phases.","Indicates that the NEP played a central role in obtaining the leveraging resources","10","0","0","0","0","0","90","0","0","0","0","40000","0","0","0","0","0","0","0","40000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","06-AUG-2008 04:05AM","06-AUG-2008 04:05AM"
"1601","2007","WQ-1","Safety Harbor Sediment Muck Assessment","The accumulation of fine-grained, organic-rich sediments (“muck”) in the Safety Harbor area of Old Tampa Bay may impact the ecological health of the area and recreational opportunities. Initial mapping and geochemical analyses confirm that a two meter thick accumulation of fine-grained sediments is present in some parts of the study area, and that this material is rich in organic matter and contains metals. Dating, using lead and cesium radioisotope chronologies, indicates that the upper 40 cm of sediment corresponds to the last 100 years of deposition, with the sediment below this level being accumulated prior to 1900 and prior to changes in regional land use and modification of natural hydrologic regimes (i.e., reorientation / facilitation of drainage from the Lake Tarpon watershed). In order to determine whether muck removal is feasible and to determine if removal is necessary for maintaining or improving environmental and recreational conditions, a better understanding of the distribution and origin of the muck is needed.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","100","0","0","0","0","0","0","0","94494","0","55000","0","0","0","149494","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","25-JUL-2007 09:56AM","25-JUL-2007 09:56AM"
"1928","2007","WQ-1","Basin Management Action Plan - Microbial Source Tracking","For the purpose of BMAP development, an “adaptive management and monitoring strategy” is proposed, in which the BMAP Steering Committee will provisionally accept FDEP and USEPA’s existing load reduction estimates and TMDLs (for the WBIDs that all agree are impaired), and begin working to achieve them. BMAPs will be developed for three geographic areas, which are based (as closely as possible) on SWFWMD Basin Board boundaries: Northwest Hillsborough County and ungaged areas draining to Old Tampa Bay (corresponding as closely as possible to the SWFWMD Northwest Hillsborough Basin),Hillsborough River watershed, including the Tampa Bypass Canal and the Palm River, and portions of City of Tampa and MacDill Peninsula draining to western Hillsborough Bay (corresponding as closely as possible to the SWFWMD Hillsborough River Basin), and Alafia River and Little Manatee River watersheds.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","100","0","0","0","0","0","0","0","49084","0","0","0","0","0","49084","0","This was an amendment to the Hillsborough County Basin Mgmt Action Plan contract to include microbial source tracking study.","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","25-JUL-2007 10:24AM","25-JUL-2007 10:24AM"
"1927","2007","PE-1, BH-1, SW-1, IS-1","2006-2007 Bay Mini-Grants","The Bay Mini-Grant program supports community-based restoration and education projects focusing on the Tampa Bay Estuary. Empowering citizens through programs such as this helps foster an environmental ethic and promote community stewardship of the bay. This program is financed by annual sales of the Tampa Bay Estuary specialty license plate - also known as the “Tarpon Tag.” License plate revenues can only be used for projects that directly help to implement bay restoration goals.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","50","0","0","0","0","50","0","0","0","0","30000","0","143000","0","5000","0","146106","0","324106","0"," :  :  $122,000 of State funding is from sales of the specialty license plate. All other cash contributions are cash match toward the Mini-Grants. ","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","14-AUG-2007 11:03AM","14-AUG-2007 11:03AM"
"1926","2007","BH-1, WQ-1, PE-1","2006-2007 Cooperative Agreement/Annual Workplan - In-Kind","The EPCHC will contribute $122,574 in ""in-kind"" match toward the TBEP 2006 Annual Work Plan, for the fiscal year beginning October 1, 2006. The match will be provided through the EPCHC water quality monitoring program, which provides a significant portion of the water quality tracking data that is used by the TBEP in its annual assessments of progress made toward achievement of the bay's water quality goals. The EPCHC monitoring program has been in existence for more than 30 years, providing resource managers in the Tampa Bay region with one of the best long-term water quality databases in the nation. Currently, 109 sites in Tampa Bay and its tributary rivers and streams are sampled each month for a broad array of water quality indicators. Beginning in 2005, quarterly sampling was initiated at 94 additional sites - with funding support provided by the Hillsborough County Public Works Department - in order to provide additional water quality data to support watershed management and TMDL compliance programs.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","122574","0","0","0","122574","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","25-JUL-2007 12:43PM","25-JUL-2007 12:43PM"
"1925","2007","BH-1, WQ-1, PE-1","2006-2007 Cooperative Agreement/Annual Workplan","CCMP and action plan implementation. Staff salary benefits, overhead. Benthic and Seagrass Monitoring Program. Technical Support and Data Management. Seagrass Restoration Masterplan. Community Information and Publications. Tampa Bay Estuary Atlas.","Indicates that the NEP played a central role in obtaining the leveraging resources","66","8","0","0","0","26","0","0","0","0","0","0","0","138335","0","276665","0","0","0","415000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","25-JUL-2007 12:36PM","25-JUL-2007 12:36PM"
"1924","2007","BH-1, WQ-1","Tampa Bay Synthesis Book","The primary goal of this project is to develop a document that establishes the relationships among estuarine system components, to develop conceptual and predictive models that describe the natural and anthropogenic changes that impact estuarine health. Primary objectives include mapping, water and sediment quality, History, wetlands, benthic habitat and data management.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","0","0","0","0","100","40000","0","0","0","0","0","0","0","40000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","25-JUL-2007 10:44AM","25-JUL-2007 10:44AM"
"1923","2007","BH-1, WQ-1","Tampa Bay Longshore Bar Restoration - NOAA/NFWF","Construction of the three longshore bar options will be provided by Misener Marine, the contractor for Tampa Port Authority (TPA). Using a pre-existing contract with the port will allow a significant reduction of administrative and mobilization costs. TPA will provide in-kind contribution for bar building (mobilization, materials and construction). The construction of one longshore bar method has already been funded, therefore, the costs of including additional methods are less than initiating a new contract. The constructed longshore bar options are meant to test the wave reduction capabilities and durability of various designs. This may reduce the overall cost of a future, larger-scale application of longshore bars using a given method from this project.","Indicates that the NEP played a central role in obtaining the leveraging resources","8","0","0","0","0","0","92","0","0","0","0","283499","0","0","0","0","0","0","0","283499","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","25-JUL-2007 12:32PM","25-JUL-2007 12:32PM"
"1898","2007","BH-1","Experimental Restoration of Longshore Bars","The proposed project would reconstruct a longshore bar in an area where such a bar existed historically, to provide conditions needed for recovery of an estimated 50 acres of seagrass. This project directly supports the Gulf of Mexico Program Objective 3(A) to “restore, enhance or protect 2,400 acres of important coastal and marine habitats that are essential to the recreational and commercial fisheries in the Gulf”.","Indicates that the NEP played a central role in obtaining the leveraging resources","5","0","0","0","0","0","95","0","0","0","0","49500","0","0","0","0","0","0","0","49500","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","16-OCT-2006 08:17AM","16-OCT-2006 08:17AM"
"624","2006","BH-1","Seagrass Restoration and Longshore Bars in Hillsborough Bay","The project will restore seagrasses to areas where seagrasses have been lost due to decreased water clarity associated with nutrient over-enrichment prior to 1980. The project will also assess the effects that planted seagrasses may have in encouraging reformation of longshore sandbars behind the planted seagrasses. The project planting areas will include areas where both seagrass and longshore bars have existed historically, but do not exist today. These areas now have adequate light conditions to support seagrasses.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","75000","0","0","0","75000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","21-JUL-2006 10:56AM","21-JUL-2006 10:56AM"
"625","2006","BH-1","Tampa Bay Tidal Tributaries Habitat Initiative","A multi-agency partnership to improve fisheries management in Tampa Bay by establishing the importance of tidal tributaries as fish habitat and developing management targets and strategies.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","100","0","0","0","0","0","31000","0","0","45000","0","373000","0","0","31000","418000","In-Kind match being provided by: Florida Fish and Wildlife Conservation, Hillsborough County EPC, Manatee County DEM, Pinellas County DEM, and Tampa Bay Water. The effective date of the award was 9/1/06 but we didn't receive notification until 10/12/06.","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","21-JUL-2006 11:16AM","21-JUL-2006 11:16AM"
"626","2006","BH-1, WQ-1, PE-1","2005-2006 Cooperative Agreement/Annual Workplan","CCMP and action plan implementation. Staff salary benefits, overhead. Benthic and Seagrass Monitoring Program. Technical Support and Data Management. Seagrass Restoration Masterplan. Community Information and Publications. Boater’s Guide to Manatee County. ""Baywaves"" AM Radio. Tampa Bay Estuary Atlas.","Indicates that the NEP played a central role in obtaining the leveraging resources","66","8","0","0","0","26","0","0","0","0","0","0","0","138335","0","276665","0","0","0","415000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","21-JUL-2006 10:41AM","21-JUL-2006 10:41AM"
"627","2006","PE-1","Tampa Bay Estuary Atlas","The objective of this project create and implement an online Water Atlas for Tampa Bay and surrounding coastal waters. The Atlas will be developed as a consortium with the primary partners including: the Tampa Bay Estuary Program (TBEP), USGS, Florida Marine Research Institute (FMRI), and the University of South Florida (USF). The goal of the Atlas is to consolidate surface water related information from multiple agencies and disseminate the information to the public, decision makers, and the scientific community. The Atlas will be available as an interactive web site designed to be make science and watershed management understandable to all stakeholders. The Atlas will serve as an archive of historic data and a continuously improving reference for new water resource information.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","50","0","0","0","50","0","0","0","0","0","25000","0","0","0","0","0","0","0","25000","0","This funding period is for the maintenace phase of the Atlas.","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","21-JUL-2006 01:02AM","21-JUL-2006 01:02AM"
"606","2006","PE-1, BH-1, SW-1, IS-1","Bay Min-Grants","The Bay Mini-Grant program supports community-based restoration and education projects focusing on the Tampa Bay Estuary. Empowering citizens through programs such as this helps foster an environmental ethic and promote community stewardship of the bay. This program is financed by annual sales of the Tampa Bay Estuary specialty license plate - also known as the “Tarpon Tag.” License plate revenues can only be used for projects that directly help to implement bay restoration goals.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","50","0","0","0","0","50","0","0","0","0","0","15000","180761","0","0","96922","0","0","180761","111922","$180,761 is an estimate based on $135,571 in actual cash receipts thru 9 months of the fiscal year. $135,961 / 9 month X 12 months","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","21-JUL-2006 02:12AM","21-JUL-2006 02:12AM"
"607","2006","WQ-1","City of Gulfport’s 49TH Street Outfall Alum System","The City of Gulfport created a Stormwater Utility in 1995 to address stormwater quality and flooding issues within the City. Since that time the City has aggressively pursued stormwater planning and projects which reduce pollution to Tampa Bay, as well as reduce flooding in key areas. Currently the City is undertaking a major project to provide stormwater treatment for a basin identified in the Stormwater Masterplan as Basin D. The drainage basin for this project consists of 94 acres of commercial property and 150 acres of residential property that have no stormwater treatment facilities. Water from this basin discharges southward into Tampa Bay at Gulfport Beach via a 30 inch pipe. It is proposed to divert the first flush flows in the 30” pipe into an offline alum treatment system just upstream of the outfall on vacant property owned by the City. An online wet detention pond with a 30% littoral zone will be constructed and alum injection system installed at the project site. At the entrance to the pond a Suntree Technologies Nutrient Separating Baffle Box will be installed as part of a treatment train to remove gross solids from the stormwater runoff. This baffle box will trap organic debris and keep it in a dry state to prevent nutrients from leaching into Tampa Bay. It is anticipated that the project will reduce pollutant loadings to Tampa Bay by 43,509.2 kg/yr for TSS, 515.8  kg/yr for TN, and 218 kg/yr for TP.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","0","0","100","0","0","0","0","800000","0","776000","0","0","0","1576000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","15-AUG-2006 12:25PM","15-AUG-2006 12:25PM"
"608","2006","WQ-1","City of Gulfport’s Tangerine Greenway Retention System","The City of Gulfport created a Stormwater Utility in 1995 to address stormwater quality and flooding issues within the City. Since that time the City has aggressively pursued stormwater planning and projects which reduce pollution to Tampa Bay, as well as reduce flooding in key areas. Currently the City is undertaking a major project to provide stormwater treatment for a basin identified in the Stormwater Masterplan as Basin D. The drainage basin for this project consists of 94 acres of commercial property and 150 acres of residential property that have no stormwater treatment facilities. Water from this basin discharges southward into Tampa Bay at Gulfport Beach via a 30 inch pipe. It is proposed to divert the first flush flows in the 30” pipe into an offline alum treatment system just upstream of the outfall on vacant property owned by the City. An online wet detention pond with a 30% littoral zone will be constructed and alum injection system installed at the project site. At the entrance to the pond a Suntree Technologies Nutrient Separating Baffle Box will be installed as part of a treatment train to remove gross solids from the stormwater runoff. This baffle box will trap organic debris and keep it in a dry state to prevent nutrients from leaching into Tampa Bay. It is anticipated that the project will reduce pollutant loadings to Tampa Bay by 43,509.2 kg/yr for TSS, 515.8  kg/yr for TN, and 218 kg/yr for TP.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","0","0","100","0","0","0","0","645357","0","645358","0","0","0","1290715","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","15-AUG-2006 12:28PM","15-AUG-2006 12:28PM"
"609","2006","WQ-1","City of Tampa’s River Walk Nutrient Separating Baffle Boxes","This project proposes the construction and installation of sediment removal best management practices (BMPs) near the end of these 17 outfall pipes along the City’s waterfront River Walk along the Hillsborough River in Tampa Bay, a Group 1 verified list for impaired waterbodies through the State’s TMDL program for nutrients, in order to remove pollutant-laden sediments and organic debris, which leach nutrients into the bay. An education program will be implemented to gain results. As a result of installing the proposed BMPs, there would be 649 kg/year of Total Nitrogen, 383 kg/year of Total Phosphorus, and 168,423 kg year of sediment removed from the stormwater discharges.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","0","0","100","0","0","0","0","2003400","0","2003400","0","0","0","4006800","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","15-AUG-2006 12:30PM","15-AUG-2006 12:30PM"
"610","2006","WQ-1","City of Tampa ""Stormceptors""","In-Kind match toward 2005-2006 Workplan - To minimize the discharge of sediments and floatable debris into receiving estuary waters, the City of Tampa initiated a project to install ten second-generation baffle boxes. These sediment filtration devices were installed at outfalls that convey stormwater to Old Tampa Bay. The City evaluated several stormwater pollutant removal technologies. The “Stormceptors” are made by CSR Rinker and were selected based on their ability to meet the criteria of maximum sediment removal. This product has the added benefit of minimal hydraulic impact to the retrofitted system, a very important consideration in flood-prone areas of South Tampa. Stormceptors also provide removal of oil and grease from stormwater.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","154374","0","0","0","154374","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","21-JUL-2006 10:47AM","21-JUL-2006 10:47AM"
"611","2006","WQ-1","Hillsborough County’s Hillgrove and Stearns Stormwater Facilities, Phase 2","A 42” culvert system will be constructed starting at connecting just downstream of a triple box culvert at Lithia Pinecrest Road. The culvert will run east along Stearns Road diverting partial flow from Stearns Creek to the proposed treatment system. The flow will be temporarily held in a proposed 1-acre pond north of Stearns Road (pretreatment) and then pumped to a proposed 5-acre detention pond (primary treatment) located at the end of Little Stearns Road. The primary 5-acre facility will incorporate an alum injection system and a CDS unit up-stream of the in-flow point. Flow will then be routed around and through various settlement sumps and 2.33 acres of littoral zones populated with native Florida wetland species. Ultimately, flow will pass from the treatment pond back to Stearns Creek at a controlled rate. The project is anticipated to reduce sediments by 48,875 kg/yr or 28%, TP by 11310 kg/yr or 29, and TN by 2252 kg/yr or 18%. Monitoring will be performed to determine the systems treatment effectiveness.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","90","10","0","0","0","0","0","0","0","1559111","0","1039408","0","0","0","2598519","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","15-AUG-2006 12:20PM","15-AUG-2006 12:20PM"
"612","2006","WQ-1","Hillsborough County Basin Management Action Plan","For the purpose of BMAP development, an “adaptive management and monitoring strategy” is proposed, in which the SC will provisionally accept FDEP and USEPA’s existing load reduction estimates and TMDLs (for the WBIDs that all agree are impaired), and begin working to achieve them. BMAPs will be developed for three geographic areas, which are based (as closely as possible) on SWFWMD Basin Board boundaries: Northwest Hillsborough County and ungaged areas draining to Old Tampa Bay (corresponding as closely as possible to the SWFWMD Northwest Hillsborough Basin),Hillsborough River watershed, including the Tampa Bypass Canal and the Palm River, and portions of City of Tampa and MacDill Peninsula draining to western Hillsborough Bay (corresponding as closely as possible to the SWFWMD Hillsborough River Basin), and Alafia River and Little Manatee River watersheds.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","0","0","0","0","100","0","0","94500","0","0","0","0","0","94500","0","Grant awarded by FDEP on 11/28/05.","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","21-JUL-2006 11:44AM","21-JUL-2006 11:44AM"
"613","2006","WQ-1","Special Issue - ""Hurricanes on Subtropical Estuaries and Coastal Systems”","The goal of the proposed project is to support publication of a special issue of Estuaries and Coasts, dedicated to hurricane-mediated disturbance. Objectives are to  (1) describe the individual and cumulative effects of storms on coastal environments and component flora and fauna (2) place the impacts of extreme events in the context of long-term monitoring data sets in multiple estuaries (3) examine the effects of storms on estuarine management and (4) and to provide the impetus for synthesis and generalization.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","100","0","0","0","0","0","5000","0","20000","0","0","0","1000","0","26000","0","Funding support from several state agencies, USGS, and one private (Sanibel Captiva Foundation).","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","21-JUL-2006 02:23AM","21-JUL-2006 02:23AM"
"614","2006","WQ-1, PE-1","City of St. Petersburg’s Tropicana Field Stormwater Enhancements/Education","This project proposes a two phase approach of (1) significantly changing the landscape and configuration of the entrance of Tropicana Field with Florida friendly native plants and natural communities; and (2) constructing a series of stormwater educational overlooks equipped with interactive, electronic, educational kiosks flanking the entrance that will greatly enhance the education experience of the 800,000+ game patrons attending Tropicana Park seasonally for the major league baseball games. Furthermore, the City is committed with its partners to this educational project that includes the in-stadium video messaging on the video billboards and use of the game announcers to casually draw attention to the Florida-Friendly landscape experience at the stadium’s entrance, as well as an individual person’s stop and control “pointless personal pollution.”","Indicates that the NEP played a central role in obtaining the leveraging resources","0","50","0","0","0","0","50","0","0","0","0","175000","0","0","0","0","175000","0","0","175000","175000","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","15-AUG-2006 12:12PM","15-AUG-2006 12:12PM"
